;PC Software:PMManager Version 3.31 Build 2
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the PMManager Log reader from opening the file correctly. ********
;Logged:14/11/2020 at 15:04:48
;File Version:5
;Time Resolution:1 microseconds
;Log Settings:Sample:of period: 00:00:06
;Graph Mode:Merge
;Graph Type:Line
;Notes:                                                            

;Channel A:843-R-USB Thermopile 919P-030-18 (s/n:950105)  EF1.39 (s/n:947127)
;Channel B:841-PE-USB Thermopile 919P-030-18 (s/n:904190)  FO2.04 (s/n:903878)

;Channel A:Details
;Name:919P-030-18
;Graph Color:RGB(14,104,168)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:370
;Settings:Range:AUTO

;Channel B:Details
;Name:919P-030-18
;Graph Color:RGB(245,86,16)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:380
;Settings:Range:AUTO

;Channel A:Statistics
;Min:-5.000mW            
;Max:2.618W              
;Average:2.472W              
;Std.Dev.:44.25mW             
;Overrange:0                   

;Channel B:Statistics
;Min:-2.000mW            
;Max:2.793W              
;Average:2.689W              
;Std.Dev.:40.39mW             
;Overrange:0                   
;--------------------


;First Pulse Arrived : 14/11/2020 at 15:04:48.636000
  Timestamp   	  Channel A  	  Channel B  	
     85680.087	             	  2.685e+000 	
     85686.061	  2.467e+000 	             	
     85686.086	             	  2.677e+000 	
     85692.060	  2.479e+000 	             	
     85692.085	             	  2.679e+000 	
     85698.060	  2.486e+000 	             	
     85698.084	             	  2.680e+000 	
     85704.062	  2.468e+000 	             	
     85704.082	             	  2.682e+000 	
     85710.055	  2.476e+000 	             	
     85710.081	             	  2.678e+000 	
     85716.054	  2.478e+000 	             	
     85716.080	             	  2.683e+000 	
     85722.053	  2.478e+000 	             	
     85722.079	             	  2.680e+000 	
     85728.054	  2.481e+000 	             	
     85728.078	             	  2.682e+000 	
     85734.050	  2.484e+000 	             	
     85734.076	             	  2.682e+000 	
     85740.049	  2.473e+000 	             	
     85740.075	             	  2.680e+000 	
     85746.048	  2.482e+000 	             	
     85746.074	             	  2.680e+000 	
     85752.046	  2.481e+000 	             	
     85752.073	             	  2.681e+000 	
     85758.049	  2.476e+000 	             	
     85758.071	             	  2.674e+000 	
     85764.044	  2.477e+000 	             	
     85764.070	             	  2.675e+000 	
     85770.043	  2.476e+000 	             	
     85770.069	             	  2.681e+000 	
     85776.041	  2.481e+000 	             	
     85776.068	             	  2.681e+000 	
     85782.039	  2.476e+000 	             	
     85782.067	             	  2.683e+000 	
     85788.043	  2.478e+000 	             	
     85788.065	             	  2.679e+000 	
     85794.037	  2.472e+000 	             	
     85794.064	             	  2.682e+000 	
     85800.035	  2.477e+000 	             	
     85800.063	             	  2.683e+000 	
     85806.034	  2.475e+000 	             	
     85806.062	             	  2.683e+000 	
     85812.033	  2.473e+000 	             	
     85812.060	             	  2.683e+000 	
     85818.037	  2.485e+000 	             	
     85818.059	             	  2.678e+000 	
     85824.030	  2.478e+000 	             	
     85824.058	             	  2.680e+000 	
     85830.029	  2.481e+000 	             	
     85830.057	             	  2.681e+000 	
     85836.028	  2.475e+000 	             	
     85836.056	             	  2.680e+000 	
     85842.026	  2.476e+000 	             	
     85842.054	             	  2.683e+000 	
     85848.031	  2.481e+000 	             	
     85848.053	             	  2.680e+000 	
     85854.024	  2.474e+000 	             	
     85854.052	             	  2.681e+000 	
     85860.022	  2.476e+000 	             	
     85860.051	             	  2.684e+000 	
     85866.022	  2.474e+000 	             	
     85866.049	             	  2.669e+000 	
     85872.025	  2.484e+000 	             	
     85872.048	             	  2.683e+000 	
     85878.027	  2.474e+000 	             	
     85878.047	             	  2.682e+000 	
     85884.021	  2.482e+000 	             	
     85884.046	             	  2.684e+000 	
     85890.020	  2.472e+000 	             	
     85890.045	             	  2.679e+000 	
     85896.019	  2.472e+000 	             	
     85896.043	             	  2.682e+000 	
     85902.019	  2.480e+000 	             	
     85902.042	             	  2.683e+000 	
     85908.017	  2.471e+000 	             	
     85908.041	             	  2.683e+000 	
     85914.014	  2.479e+000 	             	
     85914.040	             	  2.681e+000 	
     85920.009	  2.481e+000 	             	
     85920.038	             	  2.673e+000 	
     85926.007	  2.474e+000 	             	
     85926.037	             	  2.683e+000 	
     85932.014	  2.480e+000 	             	
     85932.036	             	  2.680e+000 	
     85938.005	  2.478e+000 	             	
     85938.035	             	  2.683e+000 	
     85944.004	  2.476e+000 	             	
     85944.034	             	  2.682e+000 	
     85950.003	  2.479e+000 	             	
     85950.032	             	  2.682e+000 	
     85956.001	  2.482e+000 	             	
     85956.031	             	  2.675e+000 	
     85962.004	  2.468e+000 	             	
     85962.030	             	  2.681e+000 	
     85968.029	             	  2.678e+000 	
     85968.065	  2.478e+000 	             	
     85974.027	             	  2.686e+000 	
     85974.064	  2.482e+000 	             	
     85980.026	             	  2.676e+000 	
     85980.062	  2.470e+000 	             	
     85986.025	             	  2.683e+000 	
     85986.061	  2.473e+000 	             	
     85992.024	             	  2.686e+000 	
     85992.065	  2.482e+000 	             	
     85998.023	             	  2.677e+000 	
     85998.058	  2.476e+000 	             	
     86004.021	             	  2.683e+000 	
     86004.057	  2.475e+000 	             	
     86010.056	  2.481e+000 	             	
     86010.087	             	  2.683e+000 	
     86016.054	  2.479e+000 	             	
     86016.086	             	  2.683e+000 	
     86022.059	  2.466e+000 	             	
     86022.084	             	  2.683e+000 	
     86028.052	  2.476e+000 	             	
     86028.083	             	  2.678e+000 	
     86034.050	  2.480e+000 	             	
     86034.082	             	  2.682e+000 	
     86040.049	  2.484e+000 	             	
     86040.081	             	  2.686e+000 	
     86046.048	  2.481e+000 	             	
     86046.079	             	  2.682e+000 	
     86052.053	  2.485e+000 	             	
     86052.078	             	  2.684e+000 	
     86058.045	  2.477e+000 	             	
     86058.077	             	  2.682e+000 	
     86064.044	  2.481e+000 	             	
     86064.076	             	  2.677e+000 	
     86070.043	  2.481e+000 	             	
     86070.075	             	  2.685e+000 	
     86076.042	  2.475e+000 	             	
     86076.073	             	  2.681e+000 	
     86082.045	  2.480e+000 	             	
     86082.072	             	  2.678e+000 	
     86088.038	  2.476e+000 	             	
     86088.071	             	  2.681e+000 	
     86094.037	  2.473e+000 	             	
     86094.070	             	  2.681e+000 	
     86100.036	  2.475e+000 	             	
     86100.068	             	  2.682e+000 	
     86106.037	  2.475e+000 	             	
     86106.067	             	  2.681e+000 	
     86112.039	  2.486e+000 	             	
     86112.066	             	  2.683e+000 	
     86118.031	  2.477e+000 	             	
     86118.065	             	  2.682e+000 	
     86124.030	  2.479e+000 	             	
     86124.064	             	  2.679e+000 	
     86130.029	  2.474e+000 	             	
     86130.062	             	  2.677e+000 	
     86136.031	  2.483e+000 	             	
     86136.061	             	  2.676e+000 	
     86142.026	  2.479e+000 	             	
     86142.060	             	  2.674e+000 	
     86148.025	  2.480e+000 	             	
     86148.059	             	  2.683e+000 	
     86154.024	  2.480e+000 	             	
     86154.057	             	  2.677e+000 	
     86160.022	  2.473e+000 	             	
     86160.056	             	  2.678e+000 	
     86166.025	  2.479e+000 	             	
     86166.055	             	  2.687e+000 	
     86172.020	  2.482e+000 	             	
     86172.054	             	  2.684e+000 	
     86178.018	  2.475e+000 	             	
     86178.053	             	  2.682e+000 	
     86184.017	  2.474e+000 	             	
     86184.051	             	  2.679e+000 	
     86190.016	  2.469e+000 	             	
     86190.050	             	  2.678e+000 	
     86196.020	  2.485e+000 	             	
     86196.049	             	  2.682e+000 	
     86202.013	  2.481e+000 	             	
     86202.048	             	  2.681e+000 	
     86208.012	  2.473e+000 	             	
     86208.046	             	  2.676e+000 	
     86214.010	  2.482e+000 	             	
     86214.045	             	  2.680e+000 	
     86220.009	  2.484e+000 	             	
     86220.044	             	  2.680e+000 	
     86226.014	  2.470e+000 	             	
     86226.043	             	  2.683e+000 	
     86232.007	  2.476e+000 	             	
     86232.042	             	  2.678e+000 	
     86238.005	  2.472e+000 	             	
     86238.040	             	  2.684e+000 	
     86244.004	  2.476e+000 	             	
     86244.039	             	  2.685e+000 	
     86250.003	  2.473e+000 	             	
     86250.038	             	  2.677e+000 	
     86256.007	  2.468e+000 	             	
     86256.037	             	  2.683e+000 	
     86262.000	  2.472e+000 	             	
     86262.035	             	  2.680e+000 	
     86268.034	             	  2.681e+000 	
     86268.065	  2.476e+000 	             	
     86274.033	             	  2.682e+000 	
     86274.063	  2.483e+000 	             	
     86280.032	             	  2.681e+000 	
     86280.064	  2.477e+000 	             	
     86286.001	  2.472e+000 	             	
     86286.031	             	  2.680e+000 	
     86292.029	             	  2.682e+000 	
     86292.060	  2.471e+000 	             	
     86298.028	             	  2.680e+000 	
     86298.059	  2.480e+000 	             	
     86304.027	             	  2.680e+000 	
     86304.057	  2.476e+000 	             	
     86310.026	             	  2.681e+000 	
     86310.058	  2.486e+000 	             	
     86316.024	             	  2.681e+000 	
     86316.055	  2.480e+000 	             	
     86322.023	             	  2.682e+000 	
     86322.053	  2.486e+000 	             	
     86328.022	             	  2.680e+000 	
     86328.052	  2.485e+000 	             	
     86334.051	  2.472e+000 	             	
     86334.087	             	  2.680e+000 	
     86340.053	  2.477e+000 	             	
     86340.086	             	  2.675e+000 	
     86346.047	  2.479e+000 	             	
     86346.085	             	  2.688e+000 	
     86352.046	  2.473e+000 	             	
     86352.084	             	  2.684e+000 	
     86358.045	  2.472e+000 	             	
     86358.083	             	  2.682e+000 	
     86364.044	  2.481e+000 	             	
     86364.081	             	  2.682e+000 	
     86370.046	  2.472e+000 	             	
     86370.080	             	  2.674e+000 	
     86376.041	  2.477e+000 	             	
     86376.079	             	  2.686e+000 	
     86382.040	  2.487e+000 	             	
     86382.078	             	  2.680e+000 	
     86388.039	  2.478e+000 	             	
     86388.076	             	  2.679e+000 	
     86394.037	  2.484e+000 	             	
     86394.075	             	  2.679e+000 	
     86400.041	  2.480e+000 	             	
     86400.074	             	  2.683e+000 	
     86406.035	  2.476e+000 	             	
     86406.073	             	  2.681e+000 	
     86412.033	  2.477e+000 	             	
     86412.072	             	  2.679e+000 	
     86418.032	  2.478e+000 	             	
     86418.070	             	  2.682e+000 	
     86424.030	  2.473e+000 	             	
     86424.069	             	  2.679e+000 	
     86430.035	  2.471e+000 	             	
     86430.068	             	  2.680e+000 	
     86436.028	  2.479e+000 	             	
     86436.067	             	  2.681e+000 	
     86442.027	  2.482e+000 	             	
     86442.065	             	  2.681e+000 	
     86448.025	  2.479e+000 	             	
     86448.064	             	  2.682e+000 	
     86454.025	  2.481e+000 	             	
     86454.063	             	  2.676e+000 	
     86460.029	  2.477e+000 	             	
     86460.062	             	  2.686e+000 	
     86466.021	  2.482e+000 	             	
     86466.060	             	  2.677e+000 	
     86472.020	  2.483e+000 	             	
     86472.059	             	  2.676e+000 	
     86478.019	  2.471e+000 	             	
     86478.058	             	  2.682e+000 	
     86484.019	  2.485e+000 	             	
     86484.057	             	  2.679e+000 	
     86490.022	  2.477e+000 	             	
     86490.056	             	  2.674e+000 	
     86496.015	  2.464e+000 	             	
     86496.054	             	  2.681e+000 	
     86502.013	  2.476e+000 	             	
     86502.053	             	  2.675e+000 	
     86508.012	  2.482e+000 	             	
     86508.052	             	  2.672e+000 	
     86514.014	  2.484e+000 	             	
     86514.051	             	  2.676e+000 	
     86520.009	  2.480e+000 	             	
     86520.049	             	  2.680e+000 	
