;PC Software:PMManager Version 3.31 Build 2
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the PMManager Log reader from opening the file correctly. ********
;Logged:16/11/2020 at 09:57:09
;File Version:5
;Time Resolution:1 microseconds
;Log Settings:Sample:of period: 00:00:06
;Graph Mode:Merge
;Graph Type:Line
;Notes:                                                            

;Channel A:843-R-USB Thermopile 919P-030-18 (s/n:950105)  EF1.39 (s/n:947127)
;Channel B:841-PE-USB Thermopile 919P-030-18 (s/n:904190)  FO2.04 (s/n:903878)

;Channel A:Details
;Name:919P-030-18
;Graph Color:RGB(14,104,168)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:370
;Settings:Range:AUTO

;Channel B:Details
;Name:919P-030-18
;Graph Color:RGB(245,86,16)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:380
;Settings:Range:AUTO

;Channel A:Statistics
;Min:0.000W              
;Max:0.000W              
;Average:0.000W              
;Std.Dev.:0.000W              
;Overrange:0                   

;Channel B:Statistics
;Min:0.000W              
;Max:0.000W              
;Average:0.000W              
;Std.Dev.:0.000W              
;Overrange:0                   
;--------------------


;First Pulse Arrived : 16/11/2020 at 09:57:09.644000
  Timestamp   	  Channel A  	  Channel B  	
     80298.017	  2.269e+000 	             	
     80298.052	             	  2.649e+000 	
     80304.017	  2.272e+000 	             	
     80304.051	             	  2.649e+000 	
     80310.020	  2.269e+000 	             	
     80310.049	             	  2.652e+000 	
     80316.013	  2.272e+000 	             	
     80316.048	             	  2.653e+000 	
     80322.012	  2.271e+000 	             	
     80322.047	             	  2.643e+000 	
     80328.010	  2.266e+000 	             	
     80328.046	             	  2.651e+000 	
     80334.011	  2.269e+000 	             	
     80334.045	             	  2.646e+000 	
     80340.008	  2.264e+000 	             	
     80340.043	             	  2.648e+000 	
     80346.007	  2.270e+000 	             	
     80346.042	             	  2.650e+000 	
     80352.005	  2.268e+000 	             	
     80352.041	             	  2.652e+000 	
     80358.004	  2.264e+000 	             	
     80358.040	             	  2.645e+000 	
     80364.006	  2.272e+000 	             	
     80364.038	             	  2.653e+000 	
     80370.001	  2.277e+000 	             	
     80370.037	             	  2.656e+000 	
     80376.000	  2.267e+000 	             	
     80376.036	             	  2.650e+000 	
     80382.035	             	  2.651e+000 	
     80382.066	  2.276e+000 	             	
     80388.033	             	  2.648e+000 	
     80388.063	  2.269e+000 	             	
     80394.000	  2.272e+000 	             	
     80394.032	             	  2.652e+000 	
     80400.031	             	  2.657e+000 	
     80400.061	  2.267e+000 	             	
     80406.030	             	  2.651e+000 	
     80406.060	  2.261e+000 	             	
     80412.029	             	  2.652e+000 	
     80412.058	  2.272e+000 	             	
     80418.027	             	  2.658e+000 	
     80418.057	  2.271e+000 	             	
     80424.026	             	  2.654e+000 	
     80424.060	  2.267e+000 	             	
     80430.025	             	  2.654e+000 	
     80430.056	  2.271e+000 	             	
     80436.024	             	  2.653e+000 	
     80436.053	  2.271e+000 	             	
     80442.022	             	  2.650e+000 	
     80442.052	  2.272e+000 	             	
     80448.021	             	  2.651e+000 	
     80448.051	  2.270e+000 	             	
     80454.020	             	  2.642e+000 	
     80454.055	  2.272e+000 	             	
     80460.019	             	  2.645e+000 	
     80460.048	  2.268e+000 	             	
     80466.047	  2.269e+000 	             	
     80466.084	             	  2.656e+000 	
     80472.046	  2.260e+000 	             	
     80472.083	             	  2.654e+000 	
     80478.044	  2.273e+000 	             	
     80478.082	             	  2.656e+000 	
     80484.049	  2.270e+000 	             	
     80484.081	             	  2.654e+000 	
     80490.043	  2.255e+000 	             	
     80490.079	             	  2.648e+000 	
     80496.040	  2.259e+000 	             	
     80496.078	             	  2.648e+000 	
     80502.038	  2.268e+000 	             	
     80502.077	             	  2.653e+000 	
     80508.038	  2.259e+000 	             	
     80508.076	             	  2.637e+000 	
     80514.042	  2.266e+000 	             	
     80514.074	             	  2.650e+000 	
     80520.034	  2.262e+000 	             	
     80520.073	             	  2.652e+000 	
     80526.033	  2.270e+000 	             	
     80526.072	             	  2.644e+000 	
     80532.032	  2.257e+000 	             	
     80532.071	             	  2.642e+000 	
     80538.033	  2.272e+000 	             	
     80538.070	             	  2.655e+000 	
     80544.029	  2.264e+000 	             	
     80544.068	             	  2.652e+000 	
     80550.029	  2.276e+000 	             	
     80550.067	             	  2.655e+000 	
     80556.026	  2.269e+000 	             	
     80556.066	             	  2.655e+000 	
     80562.025	  2.270e+000 	             	
     80562.065	             	  2.655e+000 	
     80568.027	  2.267e+000 	             	
     80568.063	             	  2.656e+000 	
     80574.023	  2.269e+000 	             	
     80574.062	             	  2.655e+000 	
     80580.021	  2.264e+000 	             	
     80580.061	             	  2.651e+000 	
     80586.020	  2.262e+000 	             	
     80586.060	             	  2.648e+000 	
     80592.019	  2.268e+000 	             	
     80592.059	             	  2.654e+000 	
     80598.022	  2.270e+000 	             	
     80598.057	             	  2.651e+000 	
     80604.016	  2.274e+000 	             	
     80604.056	             	  2.652e+000 	
     80610.016	  2.260e+000 	             	
     80610.055	             	  2.655e+000 	
     80616.014	  2.272e+000 	             	
     80616.054	             	  2.650e+000 	
     80622.012	  2.269e+000 	             	
     80622.052	             	  2.648e+000 	
     80628.016	  2.268e+000 	             	
     80628.051	             	  2.654e+000 	
     80634.010	  2.267e+000 	             	
     80634.050	             	  2.651e+000 	
     80640.008	  2.275e+000 	             	
     80640.049	             	  2.644e+000 	
     80646.006	  2.256e+000 	             	
     80646.048	             	  2.650e+000 	
     80652.005	  2.259e+000 	             	
     80652.046	             	  2.651e+000 	
     80658.009	  2.263e+000 	             	
     80658.045	             	  2.652e+000 	
     80664.003	  2.269e+000 	             	
     80664.044	             	  2.641e+000 	
     80670.002	  2.268e+000 	             	
     80670.043	             	  2.647e+000 	
     80676.000	  2.266e+000 	             	
     80676.041	             	  2.652e+000 	
     80682.040	             	  2.653e+000 	
     80682.065	  2.262e+000 	             	
     80688.003	  2.266e+000 	             	
     80688.039	             	  2.653e+000 	
     80694.038	             	  2.650e+000 	
     80694.063	  2.265e+000 	             	
     80700.037	             	  2.650e+000 	
     80700.061	  2.266e+000 	             	
     80706.035	             	  2.652e+000 	
     80706.060	  2.272e+000 	             	
     80712.034	             	  2.651e+000 	
     80712.060	  2.266e+000 	             	
     80718.033	             	  2.649e+000 	
     80718.064	  2.267e+000 	             	
     80724.032	             	  2.652e+000 	
     80724.056	  2.268e+000 	             	
     80730.030	             	  2.656e+000 	
     80730.055	  2.261e+000 	             	
     80736.029	             	  2.647e+000 	
     80736.054	  2.270e+000 	             	
     80742.028	             	  2.650e+000 	
     80742.054	  2.264e+000 	             	
     80748.027	             	  2.651e+000 	
     80748.057	  2.271e+000 	             	
     80754.026	             	  2.652e+000 	
     80754.049	  2.253e+000 	             	
     80760.024	             	  2.655e+000 	
     80760.048	  2.266e+000 	             	
     80766.023	             	  2.652e+000 	
     80766.046	  2.269e+000 	             	
     80772.022	             	  2.649e+000 	
     80772.048	  2.258e+000 	             	
     80778.021	             	  2.653e+000 	
     80778.044	  2.266e+000 	             	
     80784.019	             	  2.653e+000 	
     80784.042	  2.268e+000 	             	
     80790.018	             	  2.651e+000 	
     80790.041	  2.257e+000 	             	
     80796.040	  2.265e+000 	             	
     80796.084	             	  2.655e+000 	
     80802.043	  2.267e+000 	             	
     80802.082	             	  2.644e+000 	
     80808.037	  2.267e+000 	             	
     80808.081	             	  2.651e+000 	
     80814.036	  2.274e+000 	             	
     80814.080	             	  2.654e+000 	
     80820.034	  2.265e+000 	             	
     80820.079	             	  2.653e+000 	
     80826.034	  2.261e+000 	             	
     80826.078	             	  2.657e+000 	
     80832.037	  2.270e+000 	             	
     80832.076	             	  2.649e+000 	
     80838.031	  2.260e+000 	             	
     80838.075	             	  2.651e+000 	
     80844.029	  2.260e+000 	             	
     80844.074	             	  2.649e+000 	
     80850.028	  2.266e+000 	             	
     80850.073	             	  2.647e+000 	
     80856.027	  2.263e+000 	             	
     80856.071	             	  2.652e+000 	
     80862.032	  2.259e+000 	             	
     80862.070	             	  2.652e+000 	
     80868.024	  2.260e+000 	             	
     80868.069	             	  2.653e+000 	
     80874.023	  2.259e+000 	             	
     80874.068	             	  2.650e+000 	
     80880.022	  2.270e+000 	             	
     80880.067	             	  2.646e+000 	
     80886.021	  2.266e+000 	             	
     80886.065	             	  2.656e+000 	
     80892.024	  2.262e+000 	             	
     80892.064	             	  2.648e+000 	
     80898.017	  2.259e+000 	             	
     80898.063	             	  2.651e+000 	
     80904.016	  2.262e+000 	             	
     80904.062	             	  2.655e+000 	
     80910.014	  2.267e+000 	             	
     80910.060	             	  2.653e+000 	
     80916.015	  2.270e+000 	             	
     80916.059	             	  2.646e+000 	
     80922.018	  2.267e+000 	             	
     80922.058	             	  2.655e+000 	
     80928.011	  2.268e+000 	             	
     80928.057	             	  2.646e+000 	
     80934.009	  2.273e+000 	             	
     80934.056	             	  2.648e+000 	
     80940.008	  2.256e+000 	             	
     80940.054	             	  2.648e+000 	
     80946.009	  2.262e+000 	             	
     80946.053	             	  2.653e+000 	
     80952.005	  2.258e+000 	             	
     80952.052	             	  2.657e+000 	
     80958.004	  2.257e+000 	             	
     80958.051	             	  2.649e+000 	
     80964.003	  2.264e+000 	             	
     80964.049	             	  2.649e+000 	
     80970.001	  2.264e+000 	             	
     80970.048	             	  2.652e+000 	
     80976.004	  2.260e+000 	             	
     80976.047	             	  2.651e+000 	
     80982.046	             	  2.651e+000 	
     80982.066	  2.266e+000 	             	
     80988.045	             	  2.652e+000 	
     80988.064	  2.262e+000 	             	
     80994.043	             	  2.650e+000 	
     80994.063	  2.267e+000 	             	
     81000.042	             	  2.646e+000 	
     81000.062	  2.265e+000 	             	
     81006.041	             	  2.652e+000 	
     81006.064	  2.267e+000 	             	
     81012.040	             	  2.650e+000 	
     81012.058	  2.263e+000 	             	
     81018.038	             	  2.650e+000 	
     81018.057	  2.270e+000 	             	
     81024.037	             	  2.650e+000 	
     81024.056	  2.258e+000 	             	
     81030.036	             	  2.653e+000 	
     81030.054	  2.260e+000 	             	
     81036.035	             	  2.643e+000 	
     81036.058	  2.266e+000 	             	
     81042.034	             	  2.652e+000 	
     81042.052	  2.263e+000 	             	
     81048.032	             	  2.649e+000 	
     81048.051	  2.263e+000 	             	
     81054.031	             	  2.647e+000 	
     81054.049	  2.262e+000 	             	
     81060.030	             	  2.654e+000 	
     81060.048	  2.267e+000 	             	
     81066.029	             	  2.640e+000 	
     81066.053	  2.262e+000 	             	
     81072.027	             	  2.646e+000 	
     81072.045	  2.254e+000 	             	
     81078.026	             	  2.649e+000 	
     81078.044	  2.264e+000 	             	
     81084.025	             	  2.650e+000 	
     81084.043	  2.260e+000 	             	
     81090.024	             	  2.654e+000 	
     81090.042	  2.261e+000 	             	
     81096.023	             	  2.651e+000 	
     81096.046	  2.258e+000 	             	
     81102.021	             	  2.647e+000 	
     81102.039	  2.254e+000 	             	
     81108.020	             	  2.649e+000 	
     81108.038	  2.260e+000 	             	
     81114.019	             	  2.649e+000 	
     81114.037	  2.264e+000 	             	
     81120.036	  2.265e+000 	             	
     81120.084	             	  2.652e+000 	
     81126.040	  2.262e+000 	             	
     81126.083	             	  2.651e+000 	
     81132.033	  2.265e+000 	             	
     81132.082	             	  2.650e+000 	
